n_qubits,state_type,replicate,observable,observable_weight,method,requested_copy_budget,actual_total_copies,collection_total_copies,shots_per_qst_setting,exact_expectation,estimated_expectation,error,absolute_error,squared_error,estimate_standard_error,estimate_physical,inference_seconds
2,product,10,IZ,1,linear_inversion,90,90,90,10,0.8313218990007156,0.6,-0.23132189900071565,0.23132189900071565,0.05350982095729729,not_available,False,0.000366042
2,product,10,IZ,1,rank_one_mle,90,90,90,10,0.8313218990007156,0.6918479629255119,-0.13947393607520375,0.13947393607520375,0.019452978844310024,not_available,True,0.030387292
2,product,10,IZ,1,neural_network,90,90,90,10,0.8313218990007156,0.7416911887859882,-0.08963071021472746,0.08963071021472746,0.008033664213596449,not_available,True,0.000215125
2,product,10,ZZ,2,classical_shadow,90,90,90,not_applicable,-0.0023847239706003553,0.0,0.0023847239706003553,0.0023847239706003553,5.686908415955924e-06,0.20112045694619726,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_targeted_pauli,90,90,360,one_targeted_setting,-0.0023847239706003553,-0.08888888888888889,-0.08650416491828854,0.08650416491828854,0.007482970548210462,0.10499199786608601,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_split_collection_budget,90,22,88,one_targeted_setting_per_observable,-0.0023847239706003553,0.09090909090909091,0.09329381487969127,0.09329381487969127,0.008703735894806103,0.21231789386223354,not_applicable,not_recorded_separately
2,product,10,ZZ,2,linear_inversion,90,90,90,10,-0.0023847239706003553,0.4,0.4023847239706004,0.4023847239706004,0.16191346608489626,not_available,False,0.000366042
2,product,10,ZZ,2,rank_one_mle,90,90,90,10,-0.0023847239706003553,-0.05243239517537962,-0.050047671204779265,0.050047671204779265,0.0025047693930216916,not_available,True,0.030387292
2,product,10,ZZ,2,neural_network,90,90,90,10,-0.0023847239706003553,0.2223820676559234,0.22476679162652374,0.22476679162652374,0.05052011061808114,not_available,True,0.000215125
2,product,10,XX,2,classical_shadow,90,90,90,not_applicable,0.17918924177847154,0.7,0.5208107582215284,0.5208107582215284,0.27124384587928335,0.38233463782516347,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_targeted_pauli,90,90,360,one_targeted_setting,0.17918924177847154,-0.06666666666666667,-0.24585590844513822,0.24585590844513822,0.06044512771738419,0.10517475169954872,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_split_collection_budget,90,22,88,one_targeted_setting_per_observable,0.17918924177847154,0.0,-0.17918924177847154,0.17918924177847154,0.03210878436914353,0.21320071635561044,not_applicable,not_recorded_separately
2,product,10,XX,2,linear_inversion,90,90,90,10,0.17918924177847154,0.19999999999999996,0.02081075822152842,0.02081075822152842,0.0004330876577549127,not_available,False,0.000366042
2,product,10,XX,2,rank_one_mle,90,90,90,10,0.17918924177847154,0.27517044858418077,0.09598120680570923,0.09598120680570923,0.009212392059880324,not_available,True,0.030387292
2,product,10,XX,2,neural_network,90,90,90,10,0.17918924177847154,0.4097510102234941,0.23056176844502255,0.23056176844502255,0.0531587290684962,not_available,True,0.000215125
2,product,10,ZI,1,classical_shadow,180,180,180,not_applicable,-0.002868592747847676,0.23333333333333334,0.236201926081181,0.236201926081181,0.0557913498844597,0.13671230559210962,not_applicable,not_recorded_separately
2,product,10,ZI,1,direct_targeted_pauli,180,180,720,one_targeted_setting,-0.002868592747847676,-0.03333333333333333,-0.030464740585485657,0.030464740585485657,0.000928100418940937,0.07449417907494103,not_applicable,not_recorded_separately
2,product,10,ZI,1,direct_split_collection_budget,180,45,180,one_targeted_setting_per_observable,-0.002868592747847676,0.2,0.2028685927478477,0.2028685927478477,0.04115566592349208,0.1460593486680443,not_applicable,not_recorded_separately
2,product,10,ZI,1,linear_inversion,180,180,180,20,-0.002868592747847676,-0.6000000000000001,-0.5971314072521524,0.5971314072521524,0.3565659175269359,not_available,False,0.000351292
2,product,10,ZI,1,rank_one_mle,180,180,180,20,-0.002868592747847676,-0.3729939523617602,-0.3701253596139125,0.3701253596139125,0.13699278182932806,not_available,True,0.019863167
2,product,10,ZI,1,neural_network,180,180,180,20,-0.002868592747847676,-0.5480555926647784,-0.5451869999169308,0.5451869999169308,0.2972288648784235,not_available,True,0.000212542
2,product,10,IZ,1,classical_shadow,180,180,180,not_applicable,0.8313218990007156,0.95,0.11867810099928433,0.11867810099928433,0.014084491656796332,0.1043067028917913,not_applicable,not_recorded_separately
2,product,10,IZ,1,direct_targeted_pauli,180,180,720,one_targeted_setting,0.8313218990007156,0.7888888888888889,-0.04243301011182676,0.04243301011182676,0.0018005603471503923,0.045804798449971644,not_applicable,not_recorded_separately
2,product,10,IZ,1,direct_split_collection_budget,180,45,180,one_targeted_setting_per_observable,0.8313218990007156,0.8222222222222222,-0.009099676778493437,0.009099676778493437,8.28041174730527e-05,0.08484634704163765,not_applicable,not_recorded_separately
2,product,10,IZ,1,linear_inversion,180,180,180,20,0.8313218990007156,0.7999999999999998,-0.0313218990007158,0.0313218990007158,0.0009810613570110417,not_available,False,0.000351292
2,product,10,IZ,1,rank_one_mle,180,180,180,20,0.8313218990007156,0.81925996817182,-0.012061930828895617,0.012061930828895617,0.0001454901753210625,not_available,True,0.019863167
2,product,10,IZ,1,neural_network,180,180,180,20,0.8313218990007156,0.591607519759236,-0.23971437924147965,0.23971437924147965,0.05746298361512793,not_available,True,0.000212542
2,product,10,ZZ,2,classical_shadow,180,180,180,not_applicable,-0.0023847239706003553,0.45,0.45238472397060037,0.45238472397060037,0.20465193848195629,0.2039758447743179,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_targeted_pauli,180,180,720,one_targeted_setting,-0.0023847239706003553,0.03333333333333333,0.03571805730393369,0.03571805730393369,0.0012757796175670907,0.07449417907494103,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_split_collection_budget,180,45,180,one_targeted_setting_per_observable,-0.0023847239706003553,-0.1111111111111111,-0.10872638714051075,0.10872638714051075,0.011821427260628221,0.14814814814814814,not_applicable,not_recorded_separately
2,product,10,ZZ,2,linear_inversion,180,180,180,20,-0.0023847239706003553,-0.3999999999999999,-0.39761527602939956,0.39761527602939956,0.1580979077319356,not_available,False,0.000351292
2,product,10,ZZ,2,rank_one_mle,180,180,180,20,-0.0023847239706003553,-0.3114683396695927,-0.30908361569899234,0.30908361569899234,0.09553268149356238,not_available,True,0.019863167
2,product,10,ZZ,2,neural_network,180,180,180,20,-0.0023847239706003553,-0.5272848653973804,-0.52490014142678,0.52490014142678,0.2755201584698536,not_available,True,0.000212542
2,product,10,XX,2,classical_shadow,180,180,180,not_applicable,0.17918924177847154,0.2,0.020810758221528475,0.020810758221528475,0.000433087657754915,0.2346993798088984,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_targeted_pauli,180,180,720,one_targeted_setting,0.17918924177847154,0.17777777777777778,-0.0014114640006937518,0.0014114640006937518,1.992230625254411e-06,0.07334829626622387,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_split_collection_budget,180,45,180,one_targeted_setting_per_observable,0.17918924177847154,0.4222222222222222,0.24303298044375068,0.24303298044375068,0.0590650295833725,0.13513190223397192,not_applicable,not_recorded_separately
2,product,10,XX,2,linear_inversion,180,180,180,20,0.17918924177847154,0.10000000000000003,-0.0791892417784715,0.0791892417784715,0.006270936013449217,not_available,False,0.000351292
2,product,10,XX,2,rank_one_mle,180,180,180,20,0.17918924177847154,0.08040423523322232,-0.09878500654524922,0.09878500654524922,0.00975847751814493,not_available,True,0.019863167
2,product,10,XX,2,neural_network,180,180,180,20,0.17918924177847154,0.10880278049807864,-0.0703864612803929,0.0703864612803929,0.004954253931576249,not_available,True,0.000212542
2,product,10,ZI,1,classical_shadow,450,450,450,not_applicable,-0.002868592747847676,-0.03333333333333333,-0.030464740585485657,0.030464740585485657,0.000928100418940937,0.07519668180983191,not_applicable,not_recorded_separately
2,product,10,ZI,1,direct_targeted_pauli,450,450,1800,one_targeted_setting,-0.002868592747847676,-0.04888888888888889,-0.046020296141041216,0.046020296141041216,0.002117867656909133,0.04708408262632594,not_applicable,not_recorded_separately
2,product,10,ZI,1,direct_split_collection_budget,450,112,448,one_targeted_setting_per_observable,-0.002868592747847676,0.07142857142857142,0.0742971641764191,0.0742971641764191,0.005520068604657774,0.09424976123424064,not_applicable,not_recorded_separately
2,product,10,ZI,1,linear_inversion,450,450,450,50,-0.002868592747847676,0.19999999999999996,0.20286859274784763,0.20286859274784763,0.041155665923492055,not_available,False,0.00034775
2,product,10,ZI,1,rank_one_mle,450,450,450,50,-0.002868592747847676,0.07104244355562017,0.07391103630346785,0.07391103630346785,0.005462841287452542,not_available,True,0.020974458
2,product,10,ZI,1,neural_network,450,450,450,50,-0.002868592747847676,0.06369105027202959,0.06655964301987727,0.06655964301987727,0.004430186078933497,not_available,True,0.000240583
2,product,10,IZ,1,classical_shadow,450,450,450,not_applicable,0.8313218990007156,0.66,-0.1713218990007156,0.1713218990007156,0.029351193077211395,0.0710155414465649,not_applicable,not_recorded_separately
2,product,10,IZ,1,direct_targeted_pauli,450,450,1800,one_targeted_setting,0.8313218990007156,0.8533333333333334,0.022011434332617763,0.022011434332617763,0.000484503241379144,0.024577416111463975,not_applicable,not_recorded_separately
2,product,10,IZ,1,direct_split_collection_budget,450,112,448,one_targeted_setting_per_observable,0.8313218990007156,0.8214285714285714,-0.009893327572144228,0.009893327572144228,9.787793044974922e-05,0.0538893626894837,not_applicable,not_recorded_separately
2,product,10,IZ,1,linear_inversion,450,450,450,50,0.8313218990007156,0.9199999999999999,0.0886781009992843,0.0886781009992843,0.007863805596839267,not_available,False,0.00034775
2,product,10,IZ,1,rank_one_mle,450,450,450,50,0.8313218990007156,0.8471661436760775,0.01584424467536183,0.01584424467536183,0.0002510400893327317,not_available,True,0.020974458
2,product,10,IZ,1,neural_network,450,450,450,50,0.8313218990007156,0.7558346394229529,-0.0754872595777627,0.0754872595777627,0.005698326358560527,not_available,True,0.000240583
2,product,10,ZZ,2,classical_shadow,450,450,450,not_applicable,-0.0023847239706003553,-0.02,-0.017615276029399645,0.017615276029399645,0.0003102979495919417,0.12178699138039233,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_targeted_pauli,450,450,1800,one_targeted_setting,-0.0023847239706003553,-0.057777777777777775,-0.05539305380717742,0.05539305380717742,0.0030683904100848526,0.047061702485969574,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_split_collection_budget,450,112,448,one_targeted_setting_per_observable,-0.0023847239706003553,0.07142857142857142,0.07381329539917178,0.07381329539917178,0.005448402577685394,0.09424976123424064,not_applicable,not_recorded_separately
2,product,10,ZZ,2,linear_inversion,450,450,450,50,-0.0023847239706003553,0.19999999999999996,0.2023847239706003,0.2023847239706003,0.04095957649665608,not_available,False,0.00034775
2,product,10,ZZ,2,rank_one_mle,450,450,450,50,-0.0023847239706003553,0.06890652756647075,0.07129125153707111,0.07129125153707111,0.005082442545721944,not_available,True,0.020974458
2,product,10,ZZ,2,neural_network,450,450,450,50,-0.0023847239706003553,0.0643841219974306,0.06676884596803095,0.06676884596803095,0.004458078791902643,not_available,True,0.000240583
2,product,10,XX,2,classical_shadow,450,450,450,not_applicable,0.17918924177847154,0.28,0.10081075822152849,0.10081075822152849,0.010162808973199475,0.15710067984581677,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_targeted_pauli,450,450,1800,one_targeted_setting,0.17918924177847154,0.18222222222222223,0.0030329804437506935,0.0030329804437506935,9.198970372174153e-06,0.046351197077395365,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_split_collection_budget,450,112,448,one_targeted_setting_per_observable,0.17918924177847154,0.21428571428571427,0.03509647250724274,0.03509647250724274,0.0012317623824516454,0.09229618630166093,not_applicable,not_recorded_separately
2,product,10,XX,2,linear_inversion,450,450,450,50,0.17918924177847154,5.551115123125783e-17,-0.17918924177847148,0.17918924177847148,0.03210878436914351,not_available,False,0.00034775
2,product,10,XX,2,rank_one_mle,450,450,450,50,0.17918924177847154,0.04362672485490002,-0.13556251692357152,0.13556251692357152,0.018377195994653615,not_available,True,0.020974458
2,product,10,XX,2,neural_network,450,450,450,50,0.17918924177847154,0.23500113171095705,0.05581188993248551,0.05581188993248551,0.0031149670578358773,not_available,True,0.000240583
2,product,10,ZI,1,classical_shadow,900,900,900,not_applicable,-0.002868592747847676,-0.01,-0.007131407252152324,0.007131407252152324,5.0856969396050766e-05,0.05900453405402119,not_applicable,not_recorded_separately
2,product,10,ZI,1,direct_targeted_pauli,900,900,3600,one_targeted_setting,-0.002868592747847676,0.024444444444444446,0.02731303719229212,0.02731303719229212,0.0007460020006675327,0.03332337299747235,not_applicable,not_recorded_separately
2,product,10,ZI,1,direct_split_collection_budget,900,225,900,one_targeted_setting_per_observable,-0.002868592747847676,0.013333333333333334,0.016201926081181012,0.016201926081181012,0.0002625024087400535,0.06666074047734284,not_applicable,not_recorded_separately
2,product,10,ZI,1,linear_inversion,900,900,900,100,-0.002868592747847676,-0.10000000000000009,-0.09713140725215241,0.09713140725215241,0.009434510274783486,not_available,False,0.000363708
2,product,10,ZI,1,rank_one_mle,900,900,900,100,-0.002868592747847676,-0.0066524632329997835,-0.0037838704851521077,0.0037838704851521077,1.4317675848405247e-05,not_available,True,0.019789541
2,product,10,ZI,1,neural_network,900,900,900,100,-0.002868592747847676,0.054658032036127624,0.0575266247839753,0.0575266247839753,0.0033093125590362813,not_available,True,0.000213875
2,product,10,IZ,1,classical_shadow,900,900,900,not_applicable,0.8313218990007156,0.7933333333333333,-0.03798856566738229,0.03798856566738229,0.0014431311214650165,0.050697276236719775,not_applicable,not_recorded_separately
2,product,10,IZ,1,direct_targeted_pauli,900,900,3600,one_targeted_setting,0.8313218990007156,0.8244444444444444,-0.006877454556271201,0.006877454556271201,4.72993811735755e-05,0.018864763096686415,not_applicable,not_recorded_separately
2,product,10,IZ,1,direct_split_collection_budget,900,225,900,one_targeted_setting_per_observable,0.8313218990007156,0.7688888888888888,-0.06243301011182678,0.06243301011182678,0.003897880751623465,0.04262549453832165,not_applicable,not_recorded_separately
2,product,10,IZ,1,linear_inversion,900,900,900,100,0.8313218990007156,0.8599999999999999,0.02867810099928425,0.02867810099928425,0.0008224334769251484,not_available,False,0.000363708
2,product,10,IZ,1,rank_one_mle,900,900,900,100,0.8313218990007156,0.7939427848737493,-0.03737911412696637,0.03737911412696637,0.0013971981729167771,not_available,True,0.019789541
2,product,10,IZ,1,neural_network,900,900,900,100,0.8313218990007156,0.6789879383575796,-0.15233396064313598,0.15233396064313598,0.0232056355652245,not_available,True,0.000213875
2,product,10,ZZ,2,classical_shadow,900,900,900,not_applicable,-0.0023847239706003553,-0.02,-0.017615276029399645,0.017615276029399645,0.0003102979495919417,0.10301138742844532,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_targeted_pauli,900,900,3600,one_targeted_setting,-0.0023847239706003553,0.044444444444444446,0.0468291684150448,0.0468291684150448,0.0021929710144446297,0.03330039524887263,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_split_collection_budget,900,225,900,one_targeted_setting_per_observable,-0.0023847239706003553,0.022222222222222223,0.02460694619282258,0.02460694619282258,0.0006055018009364656,0.0666502037286044,not_applicable,not_recorded_separately
2,product,10,ZZ,2,linear_inversion,900,900,900,100,-0.0023847239706003553,-0.040000000000000036,-0.03761527602939968,0.03761527602939968,0.0014149089907679302,not_available,False,0.000363708
2,product,10,ZZ,2,rank_one_mle,900,900,900,100,-0.0023847239706003553,0.03053568158137504,0.032920405551975396,0.032920405551975396,0.0010837531017065325,not_available,True,0.019789541
2,product,10,ZZ,2,neural_network,900,900,900,100,-0.0023847239706003553,0.0403789765126068,0.04276370048320716,0.04276370048320716,0.001828734079017452,not_available,True,0.000213875
2,product,10,XX,2,classical_shadow,900,900,900,not_applicable,0.17918924177847154,0.26,0.08081075822152847,0.08081075822152847,0.006530378644338332,0.10647763190295813,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_targeted_pauli,900,900,3600,one_targeted_setting,0.17918924177847154,0.1711111111111111,-0.008078130667360434,0.008078130667360434,6.525619507894913e-05,0.0328417246071437,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_split_collection_budget,900,225,900,one_targeted_setting_per_observable,0.17918924177847154,0.17333333333333334,-0.005855908445138197,0.005855908445138197,3.4291663717840854e-05,0.06565754777820226,not_applicable,not_recorded_separately
2,product,10,XX,2,linear_inversion,900,900,900,100,0.17918924177847154,0.3,0.12081075822152845,0.12081075822152845,0.014595239302060605,not_available,False,0.000363708
2,product,10,XX,2,rank_one_mle,900,900,900,100,0.17918924177847154,0.26078205699562634,0.08159281521715481,0.08159281521715481,0.006657387495060769,not_available,True,0.019789541
2,product,10,XX,2,neural_network,900,900,900,100,0.17918924177847154,0.3559094038469245,0.17672016206845295,0.17672016206845295,0.031230015681500276,not_available,True,0.000213875
2,product,10,ZI,1,classical_shadow,1800,1800,1800,not_applicable,-0.002868592747847676,-0.016666666666666666,-0.01379807391881899,0.01379807391881899,0.00019038684386919286,0.04028609624901766,not_applicable,not_recorded_separately
2,product,10,ZI,1,direct_targeted_pauli,1800,1800,7200,one_targeted_setting,-0.002868592747847676,-0.02666666666666667,-0.023798073918818993,0.023798073918818993,0.0005663483222455727,0.023561844024336476,not_applicable,not_recorded_separately
2,product,10,ZI,1,direct_split_collection_budget,1800,450,1800,one_targeted_setting_per_observable,-0.002868592747847676,0.03111111111111111,0.033979703858958786,0.033979703858958786,0.0011546202743425386,0.04711763290520704,not_applicable,not_recorded_separately
2,product,10,ZI,1,linear_inversion,1800,1800,1800,200,-0.002868592747847676,0.13,0.13286859274784768,0.13286859274784768,0.017654062938793402,not_available,False,0.000357208
2,product,10,ZI,1,rank_one_mle,1800,1800,1800,200,-0.002868592747847676,0.08889921943369095,0.09176781218153862,0.09176781218153862,0.008421331352586148,not_available,True,0.021260667
2,product,10,ZI,1,neural_network,1800,1800,1800,200,-0.002868592747847676,0.11955177707666748,0.12242036982451515,0.12242036982451515,0.01498674694797106,not_available,True,0.000212083
2,product,10,IZ,1,classical_shadow,1800,1800,1800,not_applicable,0.8313218990007156,0.8216666666666667,-0.009655232334048969,0.009655232334048969,9.322351142446469e-05,0.035754893225951045,not_applicable,not_recorded_separately
2,product,10,IZ,1,direct_targeted_pauli,1800,1800,7200,one_targeted_setting,0.8313218990007156,0.8055555555555556,-0.025766343445160045,0.025766343445160045,0.000663904454533942,0.013965836230554033,not_applicable,not_recorded_separately
2,product,10,IZ,1,direct_split_collection_budget,1800,450,1800,one_targeted_setting_per_observable,0.8313218990007156,0.8088888888888889,-0.022433010111826746,0.022433010111826746,0.000503239942677321,0.027716772516618835,not_applicable,not_recorded_separately
2,product,10,IZ,1,linear_inversion,1800,1800,1800,200,0.8313218990007156,0.8799999999999999,0.04867810099928427,0.04867810099928427,0.00236955751689652,not_available,False,0.000357208
2,product,10,IZ,1,rank_one_mle,1800,1800,1800,200,0.8313218990007156,0.8594966566632938,0.028174757662578154,0.028174757662578154,0.0007938169693450064,not_available,True,0.021260667
2,product,10,IZ,1,neural_network,1800,1800,1800,200,0.8313218990007156,0.8412041781873381,0.009882279186622434,0.009882279186622434,9.765944192235095e-05,not_available,True,0.000212083
2,product,10,ZZ,2,classical_shadow,1800,1800,1800,not_applicable,-0.0023847239706003553,-0.11,-0.10761527602939965,0.10761527602939965,0.011581047634883879,0.06742257206613629,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_targeted_pauli,1800,1800,7200,one_targeted_setting,-0.0023847239706003553,0.03333333333333333,0.03571805730393369,0.03571805730393369,0.0012757796175670907,0.02355712783012688,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_split_collection_budget,1800,450,1800,one_targeted_setting_per_observable,-0.0023847239706003553,-0.12,-0.11761527602939964,0.11761527602939964,0.01383335315547187,0.04679981006609132,not_applicable,not_recorded_separately
2,product,10,ZZ,2,linear_inversion,1800,1800,1800,200,-0.0023847239706003553,0.1299999999999999,0.13238472397060025,0.13238472397060025,0.01752571514077202,not_available,False,0.000357208
2,product,10,ZZ,2,rank_one_mle,1800,1800,1800,200,-0.0023847239706003553,0.07626573462496067,0.07865045859556102,0.07865045859556102,0.0061858946372920585,not_available,True,0.021260667
2,product,10,ZZ,2,neural_network,1800,1800,1800,200,-0.0023847239706003553,0.1157294323099679,0.11811415628056826,0.11811415628056826,0.013950953913870502,not_available,True,0.000212083
2,product,10,XX,2,classical_shadow,1800,1800,1800,not_applicable,0.17918924177847154,0.255,0.07581075822152847,0.07581075822152847,0.005747271062123046,0.07135617509572155,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_targeted_pauli,1800,1800,7200,one_targeted_setting,0.17918924177847154,0.18555555555555556,0.006366313777084021,0.006366313777084021,4.052995110828981e-05,0.023160900191228285,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_split_collection_budget,1800,450,1800,one_targeted_setting_per_observable,0.17918924177847154,0.1511111111111111,-0.028078130667360424,0.028078130667360424,0.0007883814217733659,0.04659912808194222,not_applicable,not_recorded_separately
2,product,10,XX,2,linear_inversion,1800,1800,1800,200,0.17918924177847154,0.17999999999999994,0.0008107582215284015,0.0008107582215284015,6.573288937758965e-07,not_available,False,0.000357208
2,product,10,XX,2,rank_one_mle,1800,1800,1800,200,0.17918924177847154,0.16970401729159526,-0.009485224486876276,0.009485224486876276,8.99694835664373e-05,not_available,True,0.021260667
2,product,10,XX,2,neural_network,1800,1800,1800,200,0.17918924177847154,0.3749544458831514,0.19576520410467987,0.19576520410467987,0.03832401513814697,not_available,True,0.000212083
2,product,10,ZI,1,classical_shadow,4500,4500,4500,not_applicable,-0.002868592747847676,0.03,0.032868592747847675,0.032868592747847675,0.0010803443892238647,0.02586189319150411,not_applicable,not_recorded_separately
2,product,10,ZI,1,direct_targeted_pauli,4500,4500,18000,one_targeted_setting,-0.002868592747847676,-0.010666666666666666,-0.0077980739188189905,0.0077980739188189905,6.0809956843364964e-05,0.01490627177639013,not_applicable,not_recorded_separately
2,product,10,ZI,1,direct_split_collection_budget,4500,1125,4500,one_targeted_setting_per_observable,-0.002868592747847676,0.011555555555555555,0.01442414830340323,0.01442414830340323,0.0002080560542785703,0.029812249072946172,not_applicable,not_recorded_separately
2,product,10,ZI,1,linear_inversion,4500,4500,4500,500,-0.002868592747847676,-0.024000000000000077,-0.0211314072521524,0.0211314072521524,0.0004465363724563191,not_available,False,0.000354917
2,product,10,ZI,1,rank_one_mle,4500,4500,4500,500,-0.002868592747847676,0.0008305556648336987,0.0036991484126813745,0.0036991484126813745,1.3683698979043132e-05,not_available,True,0.019763792
2,product,10,ZI,1,neural_network,4500,4500,4500,500,-0.002868592747847676,-0.08871770596656198,-0.0858491132187143,0.0858491132187143,0.007370070240439627,not_available,True,0.000269791
2,product,10,IZ,1,classical_shadow,4500,4500,4500,not_applicable,0.8313218990007156,0.8373333333333334,0.006011434332617749,0.006011434332617749,3.61373427353754e-05,0.02276152199447516,not_applicable,not_recorded_separately
2,product,10,IZ,1,direct_targeted_pauli,4500,4500,18000,one_targeted_setting,0.8313218990007156,0.8444444444444444,0.013122545443728817,0.013122545443728817,0.00017220119892272793,0.007984896579681107,not_applicable,not_recorded_separately
2,product,10,IZ,1,direct_split_collection_budget,4500,1125,4500,one_targeted_setting_per_observable,0.8313218990007156,0.84,0.008678100999284344,0.008678100999284344,7.530943695377993e-05,0.01617680094730998,not_applicable,not_recorded_separately
2,product,10,IZ,1,linear_inversion,4500,4500,4500,500,0.8313218990007156,0.8359999999999999,0.004678100999284229,0.004678100999284229,2.1884628959504103e-05,not_available,False,0.000354917
2,product,10,IZ,1,rank_one_mle,4500,4500,4500,500,0.8313218990007156,0.8142369912092824,-0.017084907791433235,0.017084907791433235,0.00029189407424177604,not_available,True,0.019763792
2,product,10,IZ,1,neural_network,4500,4500,4500,500,0.8313218990007156,0.8713565341795169,0.04003463517880124,0.04003463517880124,0.0016027720138997094,not_available,True,0.000269791
2,product,10,ZZ,2,classical_shadow,4500,4500,4500,not_applicable,-0.0023847239706003553,0.05,0.05238472397060036,0.05238472397060036,0.0027441593054759916,0.04538614546851272,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_targeted_pauli,4500,4500,18000,one_targeted_setting,-0.0023847239706003553,0.022222222222222223,0.02460694619282258,0.02460694619282258,0.0006055018009364656,0.014903438625136938,not_applicable,not_recorded_separately
2,product,10,ZZ,2,direct_split_collection_budget,4500,1125,4500,one_targeted_setting_per_observable,-0.0023847239706003553,-0.027555555555555555,-0.0251708315849552,0.0251708315849552,0.0006335707626781783,0.029802918445578443,not_applicable,not_recorded_separately
2,product,10,ZZ,2,linear_inversion,4500,4500,4500,500,-0.0023847239706003553,-0.02799999999999997,-0.025615276029399614,0.025615276029399614,0.0006561423660623345,not_available,False,0.000354917
2,product,10,ZZ,2,rank_one_mle,4500,4500,4500,500,-0.0023847239706003553,0.019026561957069366,0.02141128592766972,0.02141128592766972,0.0004584431650764274,not_available,True,0.019763792
2,product,10,ZZ,2,neural_network,4500,4500,4500,500,-0.0023847239706003553,-0.02522650467681331,-0.022841780706212955,0.022841780706212955,0.0005217469458307225,not_available,True,0.000269791
2,product,10,XX,2,classical_shadow,4500,4500,4500,not_applicable,0.17918924177847154,0.104,-0.07518924177847154,0.07518924177847154,0.0056534220792214505,0.043886495073971805,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_targeted_pauli,4500,4500,18000,one_targeted_setting,0.17918924177847154,0.14355555555555555,-0.03563368622291599,0.03563368622291599,0.0012697595938332327,0.014752715776117937,not_applicable,not_recorded_separately
2,product,10,XX,2,direct_split_collection_budget,4500,1125,4500,one_targeted_setting_per_observable,0.17918924177847154,0.13422222222222221,-0.04496701955624932,0.04496701955624932,0.002022032847772109,0.029544458326945976,not_applicable,not_recorded_separately
2,product,10,XX,2,linear_inversion,4500,4500,4500,500,0.17918924177847154,0.14800000000000002,-0.031189241778471516,0.031189241778471516,0.000972768802715953,not_available,False,0.000354917
2,product,10,XX,2,rank_one_mle,4500,4500,4500,500,0.17918924177847154,0.195515393182071,0.01632615140359947,0.01632615140359947,0.00026654321965325294,not_available,True,0.019763792
2,product,10,XX,2,neural_network,4500,4500,4500,500,0.17918924177847154,0.21252156534989677,0.03333232357142524,0.03333232357142524,0.0011110437946701905,not_available,True,0.000269791
2,product,11,ZI,1,classical_shadow,90,90,90,not_applicable,-0.2958071024251209,-0.03333333333333333,0.2624737690917876,0.2624737690917876,0.06889247946124903,0.13816164156884772,not_applicable,not_recorded_separately
2,product,11,ZI,1,direct_targeted_pauli,90,90,360,one_targeted_setting,-0.2958071024251209,-0.3111111111111111,-0.01530400868599019,0.01530400868599019,0.00023421268186086315,0.1001781677558766,not_applicable,not_recorded_separately
2,product,11,ZI,1,direct_split_collection_budget,90,22,88,one_targeted_setting_per_observable,-0.2958071024251209,-0.2727272727272727,0.02307982969784822,0.02307982969784822,0.0005326785388816767,0.2051185726610059,not_applicable,not_recorded_separately
2,product,11,ZI,1,linear_inversion,90,90,90,10,-0.2958071024251209,5.551115123125783e-17,0.295807102425121,0.295807102425121,0.08750184184514602,not_available,False,0.000434541
2,product,11,ZI,1,rank_one_mle,90,90,90,10,-0.2958071024251209,-0.0868719627654061,0.20893513965971483,0.20893513965971483,0.04365389258462454,not_available,True,0.01861775
2,product,11,ZI,1,neural_network,90,90,90,10,-0.2958071024251209,-0.41650688415802795,-0.12069978173290702,0.12069978173290702,0.014568437310371395,not_available,True,0.000209625
2,product,11,IZ,1,classical_shadow,90,90,90,not_applicable,0.39991347517101533,0.5666666666666667,0.16675319149565132,0.16675319149565132,0.02780662687398536,0.18294988842005033,not_applicable,not_recorded_separately
